doc_id,source,title,url,drugs,access,doi,n_chunks,en_bronze
33815789,pubmed,Early responders within seven days of dupilumab treatment for severe asthma evaluated by patient-reported outcome: a pilot study.,https://pubmed.ncbi.nlm.nih.gov/33815789/,dupilumab,,,4,no
33826132,pubmed,Extended Safety Analysis of Baricitinib 2 mg in Adult Patients with Atopic Dermatitis: An Integrated Analysis from Eight Randomized Clinical Trials.,https://pubmed.ncbi.nlm.nih.gov/33826132/,baricitinib,,,4,si
33826474,pubmed,Association of Dupilumab with Intraocular Inflammation.,https://pubmed.ncbi.nlm.nih.gov/33826474/,dupilumab,,,2,no
33834521,pubmed,"Impact of baricitinib in combination with topical steroids on atopic dermatitis symptoms, quality of life and functioning in adult patients with moderate-to-severe atopic dermatitis from the BREEZE-AD7 Phase 3 randomized trial.",https://pubmed.ncbi.nlm.nih.gov/33834521/,baricitinib,,,5,si
33838838,pubmed,Emerging Systemic Therapeutic Biologics and Small Molecules for Atopic Dermatitis: How to Decide Which Treatment Is Right for Your Patients.,https://pubmed.ncbi.nlm.nih.gov/33838838/,dupilumab,,,1,no
33844308,pubmed,Eczema herpeticum in atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/33844308/,dupilumab,,,3,no
33844417,pubmed,Exosomes derived from human adipose tissue-derived mesenchymal stem cells for the treatment of dupilumab-related facial redness in patients with atopic dermatitis: A report of two cases.,https://pubmed.ncbi.nlm.nih.gov/33844417/,dupilumab,,,3,no
33851078,pubmed,The evaluation of dupilumab treatment response in atopic dermatitis patients.,https://pubmed.ncbi.nlm.nih.gov/33851078/,dupilumab,,,2,no
33866573,pubmed,Vascular inflammation in moderate-to-severe atopic dermatitis is associated with enhanced Th2 response.,https://pubmed.ncbi.nlm.nih.gov/33866573/,dupilumab,,,4,no
33866905,pubmed,Can we safely use systemic treatment in atopic dermatitis during the COVID-19 pandemic? Overview of selected conventional and biologic systemic therapies.,https://pubmed.ncbi.nlm.nih.gov/33866905/,dupilumab,,,3,no
33870531,pubmed,Baricitinib: From Rheumatoid Arthritis to COVID-19.,https://pubmed.ncbi.nlm.nih.gov/33870531/,baricitinib,,,2,no
33871362,pubmed,Drug survival rates and reasons for drug discontinuation in patients with atopic dermatitis: a retrospective study of adult outpatients.,https://pubmed.ncbi.nlm.nih.gov/33871362/,dupilumab,,,2,no
33871424,pubmed,Biologics in atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/33871424/,dupilumab; tralokinumab,,,2,no
33878856,pubmed,"Dupilumab treatment induced similar improvements in signs, symptoms, and quality of life in adults with moderate-to-severe atopic dermatitis with baseline Eczema Area and Severity Index Score <24 or ≥24.",https://pubmed.ncbi.nlm.nih.gov/33878856/,dupilumab,,,4,no
33889195,pubmed,Selective IL-13 inhibitors for the treatment of atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/33889195/,dupilumab; tralokinumab; lebrikizumab,,,3,si
33894014,pubmed,A mathematical model to identify optimal combinations of drug targets for dupilumab poor responders in atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/33894014/,dupilumab; tralokinumab; lebrikizumab; nemolizumab,,,4,no
33894325,pubmed,Treatment of patients with atopic dermatitis with weekly dupilumab dosing: A single institutional retrospective medical record review and survey.,https://pubmed.ncbi.nlm.nih.gov/33894325/,dupilumab,,,1,no
33898680,pubmed,Eczematous reactions to psoriasis biologics treated with dupilumab: A case series.,https://pubmed.ncbi.nlm.nih.gov/33898680/,dupilumab,,,1,no
33898684,pubmed,Treatment efficacy of dupilumab in a hyper-immunoglobulin E syndrome patient with severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/33898684/,dupilumab,,,1,no
33899152,pubmed,Itch and Sleep Improvements with Baricitinib in Patients with Atopic Dermatitis: A Post Hoc Analysis of 3 Phase 3 Studies.,https://pubmed.ncbi.nlm.nih.gov/33899152/,baricitinib,,,4,si
33912642,pubmed,Ulcerative injection-site reaction associated with dupilumab therapy.,https://pubmed.ncbi.nlm.nih.gov/33912642/,dupilumab,,,1,si
33924978,pubmed,Interleukin-31 and Pruritic Skin.,https://pubmed.ncbi.nlm.nih.gov/33924978/,nemolizumab,,,2,si
33934410,pubmed,Head and neck severity index is associated to a significant worsening of quality of life in atopic dermatitis patients.,https://pubmed.ncbi.nlm.nih.gov/33934410/,atopic_dermatitis,,,1,si
33954933,pubmed,Impact of Oral Abrocitinib Monotherapy on Patient-Reported Symptoms and Quality of Life in Adolescents and Adults with Moderate-to-Severe Atopic Dermatitis: A Pooled Analysis of Patient-Reported Outcomes.,https://pubmed.ncbi.nlm.nih.gov/33954933/,abrocitinib,,,5,si
33960047,pubmed,Effects of dupilumab treatment on patch test reactions: A retrospective evaluation.,https://pubmed.ncbi.nlm.nih.gov/33960047/,dupilumab,,,1,no
33964871,pubmed,Anti-IL-4Ralpha monoclonal antibody dupilumab mimics ulcerative colitis: a case report.,https://pubmed.ncbi.nlm.nih.gov/33964871/,dupilumab,,,3,no
33966304,pubmed,The use of biologics in food allergy.,https://pubmed.ncbi.nlm.nih.gov/33966304/,dupilumab; tralokinumab; nemolizumab,,,4,no
33969522,pubmed,Paternal and maternal use of dupilumab in patients with atopic dermatitis: a case series.,https://pubmed.ncbi.nlm.nih.gov/33969522/,dupilumab,,,2,no
33978100,pubmed,Efficacy and safety of dupilumab in two adolescents with severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/33978100/,dupilumab,,,7,no
33978711,pubmed,Long-term Efficacy of Baricitinib in Adults With Moderate to Severe Atopic Dermatitis Who Were Treatment Responders or Partial Responders: An Extension Study of 2 Randomized Clinical Trials.,https://pubmed.ncbi.nlm.nih.gov/33978711/,baricitinib,,,5,si
33981166,pubmed,Dupilumab Induced Limbal Stem Cell Deficiency.,https://pubmed.ncbi.nlm.nih.gov/33981166/,dupilumab,,,2,no
33991374,pubmed,Comparative efficacy and safety of systemic therapies used in moderate-to-severe atopic dermatitis: a systematic literature review and network meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/33991374/,dupilumab; tralokinumab; lebrikizumab; nemolizumab; upadacitinib; baricitinib; abrocitinib,,,4,si
33999579,pubmed,Successful treatment of bullous pemphigoid with dupilumab: a case and brief review of the literature.,https://pubmed.ncbi.nlm.nih.gov/33999579/,dupilumab,,,1,no
34001568,pubmed,Advances in atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34001568/,atopic_dermatitis,,,2,no
34001717,pubmed,Novel treatments for pediatric atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34001717/,dupilumab; crisaborole,,,3,no
34003519,pubmed,Insights into adult atopic dermatitis heterogeneity derived from circulating biomarker profiling in patients with moderate-to-severe disease.,https://pubmed.ncbi.nlm.nih.gov/34003519/,baricitinib,,,5,si
34012301,pubmed,Experimental Drugs with the Potential to Treat Atopic Eczema.,https://pubmed.ncbi.nlm.nih.gov/34012301/,dupilumab; crisaborole,,,3,no
34013539,pubmed,Work ability and quality of working life in atopic dermatitis patients treated with dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34013539/,dupilumab,,,3,si
34018694,pubmed,Successful treatment of recurrent exit site and tunnel infections caused by atopic dermatitis with dupilumab: A case report.,https://pubmed.ncbi.nlm.nih.gov/34018694/,dupilumab,,,1,no
34023008,pubmed,"Once-daily upadacitinib versus placebo in adolescents and adults with moderate-to-severe atopic dermatitis (Measure Up 1 and Measure Up 2): results from two replicate double-blind, randomised controlled phase 3 trials.",https://pubmed.ncbi.nlm.nih.gov/34023008/,upadacitinib,,,11,si
34023009,pubmed,"Safety and efficacy of upadacitinib in combination with topical corticosteroids in adolescents and adults with moderate-to-severe atopic dermatitis (AD Up): results from a randomised, double-blind, placebo-controlled, phase 3 trial.",https://pubmed.ncbi.nlm.nih.gov/34023009/,upadacitinib,,,9,si
34037253,pubmed,Prevalence of ocular disease during dupilumab treatment for atopic dermatitis: a bicentric retrospective comparative cohort study.,https://pubmed.ncbi.nlm.nih.gov/34037253/,dupilumab,,,2,no
34037298,pubmed,A case of lichen amyloidosis associated with atopic dermatitis successfully treated with dupilumab: A case report and literature review.,https://pubmed.ncbi.nlm.nih.gov/34037298/,dupilumab,,,1,no
34037993,pubmed,"Dupilumab suppresses type 2 inflammatory biomarkers across multiple atopic, allergic diseases.",https://pubmed.ncbi.nlm.nih.gov/34037993/,dupilumab,,,5,si
34043018,pubmed,Transient Increase in Circulating Basophils and Eosinophils in Dupilumab-associated Conjunctivitis in Patients with Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34043018/,dupilumab,,,1,no
34043252,pubmed,Treatment options for DOCK8 deficiency-related severe dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34043252/,dupilumab,,,3,no
34046851,pubmed,Definition of Clinically Meaningful Within-Patient Changes in POEM and CDLQI in Children 6 to 11 Years of Age with Severe Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34046851/,dupilumab,,,4,si
34048591,pubmed,Nail changes successfully treated with dupilumab in a patient with severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34048591/,dupilumab,,,1,no
34076879,pubmed,"Recommendations for Vaccination in Children with Atopic Dermatitis Treated with Dupilumab: A Consensus Meeting, 2020.",https://pubmed.ncbi.nlm.nih.gov/34076879/,dupilumab,,,3,no
34103945,pubmed,Current Perspectives on the Systemic Management of Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34103945/,dupilumab,,,1,si
34106037,pubmed,"The IL-4, IL-13 and IL-31 pathways in atopic dermatitis.",https://pubmed.ncbi.nlm.nih.gov/34106037/,atopic_dermatitis,,,3,si
34114910,pubmed,Safety of dupilumab in patients with atopic dermatitis: expert opinion.,https://pubmed.ncbi.nlm.nih.gov/34114910/,dupilumab,,,3,si
34126094,pubmed,Management of inadequate response and adverse effects to dupilumab in atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34126094/,dupilumab,,,3,si
34132660,pubmed,Evolution of Dupilumab-Associated Cutaneous Atypical Lymphoid Infiltrates.,https://pubmed.ncbi.nlm.nih.gov/34132660/,dupilumab,,,3,no
34134707,pubmed,Dupilumab elicits a favorable response in type-2 inflammatory comorbidities of severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34134707/,dupilumab,,,1,no
34142350,pubmed,Dupilumab in Adults with Moderate-to-Severe Atopic Dermatitis and Prior Use of Systemic Non-Steroidal Immunosuppressants: Analysis of Four Phase 3 Trials.,https://pubmed.ncbi.nlm.nih.gov/34142350/,dupilumab,,,4,si
34151695,pubmed,Eczema control and treatment satisfaction in atopic dermatitis patients treated with dupilumab - a cross-sectional study from the BioDay registry.,https://pubmed.ncbi.nlm.nih.gov/34151695/,dupilumab,,,3,no
34152613,pubmed,Management of patients with atopic dermatitis undergoing systemic therapy during COVID-19 pandemic in Italy: Data from the DA-COVID-19 registry.,https://pubmed.ncbi.nlm.nih.gov/34152613/,dupilumab,,,5,no
34152670,pubmed,Atopic dermatitis in adolescents: Effectiveness and safety of dupilumab in a 16-week real-life experience during the COVID-19 pandemic in Italy.,https://pubmed.ncbi.nlm.nih.gov/34152670/,dupilumab,,,2,no
34155602,pubmed,Tralokinumab for the Treatment of Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34155602/,tralokinumab,,,3,no
34155694,pubmed,Effectiveness and safety of tacrolimus ointment combined with dupilumab for patients with atopic dermatitis in real-world clinical practice.,https://pubmed.ncbi.nlm.nih.gov/34155694/,dupilumab,,,3,si
34159738,pubmed,Base and Covariate Population Pharmacokinetic Analyses of Dupilumab in Adolescents and Children ≥6 to <12 Years of Age Using Phase 3 Data.,https://pubmed.ncbi.nlm.nih.gov/34159738/,dupilumab,,,2,no
34169703,pubmed,The effect of dupilumab in an HBV-HIV coinfected atopic patient: a case report.,https://pubmed.ncbi.nlm.nih.gov/34169703/,dupilumab,,,2,no
34175862,pubmed,Rapid Improvement of Itch Associated With Atopic Dermatitis With Abrocitinib Is Partially Independent of Overall Disease Improvement: Results From Pooled Phase 2b and 3 Monotherapy Studies.,https://pubmed.ncbi.nlm.nih.gov/34175862/,abrocitinib,,,3,si
34176407,pubmed,Improvement in sleep and itch and enhanced quality of life in adult patients with moderate-to-severe atopic dermatitis: results from a phase 3 trial of baricitinib therapy.,https://pubmed.ncbi.nlm.nih.gov/34176407/,baricitinib,,,3,si
34177514,pubmed,Atopic Dermatitis Treated Safely with Dupilumab during Pregnancy: A Case Report and Review of the Literature.,https://pubmed.ncbi.nlm.nih.gov/34177514/,dupilumab,,,2,si
34179322,pubmed,Dupilumab as an adjuvant treatment for keloid-associated symptoms.,https://pubmed.ncbi.nlm.nih.gov/34179322/,dupilumab,,,1,no
34189218,pubmed,De novo case of lichenoid eruption following dupilumab treatment.,https://pubmed.ncbi.nlm.nih.gov/34189218/,dupilumab,,,1,no
34202315,pubmed,Patient Reported Outcome Measure in Atopic Dermatitis Patients Treated with Dupilumab: 52-Weeks Results.,https://pubmed.ncbi.nlm.nih.gov/34202315/,dupilumab,,,3,no
34213742,pubmed,Novel Targeted Biological Agents for the Treatment of Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34213742/,dupilumab; tralokinumab; lebrikizumab; nemolizumab,,,3,no
34241938,pubmed,Ocular adverse events in patients with atopic dermatitis undergoing treatment with dupilumab: An Italian single-center experience.,https://pubmed.ncbi.nlm.nih.gov/34241938/,dupilumab,,,2,no
34246205,pubmed,Clinical practice guidelines for the diagnosis and management of atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34246205/,dupilumab; crisaborole,,,4,si
34253801,pubmed,Ocular surface disorders associated with the use of dupilumab based on WHO VigiBase.,https://pubmed.ncbi.nlm.nih.gov/34253801/,dupilumab,,,3,si
34257642,pubmed,Effectiveness and Safety of Abrocitinib in Patients with Moderate-to-Severe Atopic Dermatitis: A Systematic Review and Meta-Analysis of Randomized Clinical Trials.,https://pubmed.ncbi.nlm.nih.gov/34257642/,abrocitinib,,,3,no
34261335,pubmed,Prominent Role of Type 2 Immunity in Skin Diseases: Beyond Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34261335/,dupilumab,,,3,no
34270797,pubmed,The Posology of Dupilumab in Pediatric Patients With Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34270797/,dupilumab,,,3,si
34272754,pubmed,Superimposed linear atopic dermatitis treated with dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34272754/,dupilumab,,,1,no
34275122,pubmed,"Baricitinib Rapidly Improves Skin Pain Resulting in Improved Quality of Life for Patients with Atopic Dermatitis: Analyses from BREEZE-AD1, 2, and 7.",https://pubmed.ncbi.nlm.nih.gov/34275122/,baricitinib,,,5,si
34275694,pubmed,Effects of dupilumab in type 1 neurofibromatosis coexisting with severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34275694/,dupilumab,,,2,no
34276083,pubmed,Treatment outcomes of patients with Atopic Dermatitis (AD) treated with dupilumab through the Early Access to Medicines Scheme (EAMS) in the UK.,https://pubmed.ncbi.nlm.nih.gov/34276083/,dupilumab,,,4,no
34282867,pubmed,Effect of dupilumab on sleep disturbances in adult patients with severe atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34282867/,dupilumab,,,4,no
34283454,pubmed,1320. Upadacitinib.,https://pubmed.ncbi.nlm.nih.gov/34283454/,upadacitinib,,,1,no
34303467,pubmed,Dupilumab: An Opportunity to Unravel In Vivo Actions of IL-4 and IL-13 in Humans.,https://pubmed.ncbi.nlm.nih.gov/34303467/,dupilumab,,,1,no
34310749,pubmed,Dupilumab in atopic dermatitis: predictors of treatment outcome and time to response.,https://pubmed.ncbi.nlm.nih.gov/34310749/,dupilumab,,,1,no
34313019,pubmed,Population pharmacokinetic analysis of dupilumab in adult and adolescent patients with asthma.,https://pubmed.ncbi.nlm.nih.gov/34313019/,dupilumab,,,2,no
34315323,pubmed,Efficacy and safety of abrocitinib for the treatment of moderate-to-severe atopic dermatitis: a meta-analysis of randomized clinical trials.,https://pubmed.ncbi.nlm.nih.gov/34315323/,abrocitinib,,,4,no
34321929,pubmed,Prevalence and Medications of Atopic Dermatitis in Germany: Claims Data Analysis.,https://pubmed.ncbi.nlm.nih.gov/34321929/,dupilumab,,,4,no
34328514,pubmed,[Treatment of atopic dermatitis with dupilumab : A retrospective cohort analysis from dermatological practice].,https://pubmed.ncbi.nlm.nih.gov/34328514/,dupilumab,,,6,no
34347860,pubmed,Efficacy and Safety of Upadacitinib vs Dupilumab in Adults With Moderate-to-Severe Atopic Dermatitis: A Randomized Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/34347860/,dupilumab; upadacitinib,,,6,si
34358343,pubmed,"The efficacy and safety of dupilumab in Chinese patients with moderate-to-severe atopic dermatitis: a randomized, double-blind, placebo-controlled study.",https://pubmed.ncbi.nlm.nih.gov/34358343/,dupilumab,,,4,si
34361924,pubmed,Changes in Skin and Nasal Microbiome and Staphylococcal Species Following Treatment of Atopic Dermatitis with Dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34361924/,dupilumab,,,3,si
34379541,pubmed,Baricitinib for the treatment of atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34379541/,baricitinib,,,2,no
34387279,pubmed,Comparison of structural components and functional mechanisms within the skin vs. the conjunctival surface.,https://pubmed.ncbi.nlm.nih.gov/34387279/,dupilumab,,,2,no
34390128,pubmed,Tralokinumab in atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34390128/,tralokinumab,,,3,no
34392600,pubmed,The efficacy of Janus kinase inhibitors in patients with atopic dermatitis: A systematic review and network meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/34392600/,upadacitinib; baricitinib; ruxolitinib; delgocitinib,,,4,no
34396421,pubmed,Rapid and Sustained Effect of Dupilumab on Work Productivity in Patients with Difficult-to-treat Atopic Dermatitis: Results from the Dutch BioDay Registry.,https://pubmed.ncbi.nlm.nih.gov/34396421/,dupilumab,,,2,no
34398987,pubmed,"Successful use of dupilumab for the treatment of atopic dermatitis on the genitals, a neglected anatomical site.",https://pubmed.ncbi.nlm.nih.gov/34398987/,dupilumab,,,2,no
34403658,pubmed,Upadacitinib plus topical corticosteroids in atopic dermatitis: Week 52 AD Up study results.,https://pubmed.ncbi.nlm.nih.gov/34403658/,upadacitinib,,,5,si
34405829,pubmed,Transcriptomic Profiling of Tape-Strips From Moderate to Severe Atopic Dermatitis Patients Treated With Dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34405829/,dupilumab,,,4,si
34405831,pubmed,Dual Efficacy of Upadacitinib in 2 Patients With Concomitant Severe Atopic Dermatitis and Alopecia Areata.,https://pubmed.ncbi.nlm.nih.gov/34405831/,upadacitinib,,,1,no
34405837,pubmed,Dupilumab-Induced Extrafacial Paradoxical Persistent Erythema in an Atopic Dermatitis Patient.,https://pubmed.ncbi.nlm.nih.gov/34405837/,dupilumab,,,1,no
34406366,pubmed,Efficacy and Safety of Abrocitinib in Combination With Topical Therapy in Adolescents With Moderate-to-Severe Atopic Dermatitis: The JADE TEEN Randomized Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/34406366/,dupilumab; abrocitinib,,,5,si
34406619,pubmed,Integrated Safety Analysis of Abrocitinib for the Treatment of Moderate-to-Severe Atopic Dermatitis From the Phase II and Phase III Clinical Trial Program.,https://pubmed.ncbi.nlm.nih.gov/34406619/,abrocitinib,,,4,si
34406620,pubmed,Correction to: Impact of Oral Abrocitinib Monotherapy on Patient-Reported Symptoms and Quality of Life in Adolescents and Adults with Moderate-to-Severe Atopic Dermatitis: A Pooled Analysis of Patient-Reported Outcomes.,https://pubmed.ncbi.nlm.nih.gov/34406620/,abrocitinib,,,1,no
34406631,pubmed,Tralokinumab: First Approval.,https://pubmed.ncbi.nlm.nih.gov/34406631/,tralokinumab,,,1,si
34409326,pubmed,Introduction of self-injection increases compliance with dupilumab administration in adult patients with atopic dermatitis: A single-center retrospective study.,https://pubmed.ncbi.nlm.nih.gov/34409326/,dupilumab,,,1,no
34409381,pubmed,Encounters and medication use for ocular surface disorders among patients treated with dupilumab: A cohort study.,https://pubmed.ncbi.nlm.nih.gov/34409381/,dupilumab,,,3,no
34409391,pubmed,Economic impact of abrocitinib monotherapy and combination therapy in patients with moderate-to-severe atopic dermatitis: Results from JADE MONO-2 and JADE COMPARE.,https://pubmed.ncbi.nlm.nih.gov/34409391/,abrocitinib,,,1,no
34410205,pubmed,Comparing quality of life outcomes of JAK inhibitors and biological treatments for atopic dermatitis: a systematic review and network meta-analysis.,https://pubmed.ncbi.nlm.nih.gov/34410205/,dupilumab; lebrikizumab; abrocitinib,,,3,no
34416294,pubmed,"Abrocitinib induction, randomized withdrawal, and retreatment in patients with moderate-to-severe atopic dermatitis: Results from the JAK1 Atopic Dermatitis Efficacy and Safety (JADE) REGIMEN phase 3 trial.",https://pubmed.ncbi.nlm.nih.gov/34416294/,abrocitinib,,,4,si
34417579,pubmed,Atopic dermatitis: an expanding therapeutic pipeline for a complex disease.,https://pubmed.ncbi.nlm.nih.gov/34417579/,dupilumab; tralokinumab; baricitinib,,,2,si
34423443,pubmed,Safety of Janus kinase (JAK) inhibitors in the short-term treatment of atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34423443/,upadacitinib; baricitinib; abrocitinib; ruxolitinib; delgocitinib,,,3,no
34427891,pubmed,Dupilumab Demonstrates Rapid and Consistent Improvement in Extent and Signs of Atopic Dermatitis Across All Anatomical Regions in Pediatric Patients 6 Years of Age and Older.,https://pubmed.ncbi.nlm.nih.gov/34427891/,dupilumab,,,4,si
34431510,pubmed,New insights on ocular surface disease in patients with atopic dermatitis treated with dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34431510/,dupilumab,,,1,no
34435584,pubmed,"Dupilumab pharmacokinetics in Chinese healthy subjects and patients with atopic dermatitis: Results of two randomized, double-blind, placebo-controlled studies.",https://pubmed.ncbi.nlm.nih.gov/34435584/,dupilumab,,,3,no
34437922,pubmed,JAK inhibitors in the treatment of atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34437922/,upadacitinib; baricitinib; abrocitinib; ruxolitinib; delgocitinib,,,3,si
34446954,pubmed,Real-World Effectiveness and Safety of Dupilumab for the Treatment of Moderate to Severe Atopic Dermatitis in Indian Patients: A Multi Centric Retrospective Study.,https://pubmed.ncbi.nlm.nih.gov/34446954/,dupilumab,,,3,si
34448201,pubmed,Dupilumab successfully treated refractory bullous pemphigoid with early clinical manifestations imitating atopic dermatitis: A case letter.,https://pubmed.ncbi.nlm.nih.gov/34448201/,dupilumab,,,1,no
34449906,pubmed,Conjunctival inflammation in dupilumab-treated atopic dermatitis comprises a multicellular infiltrate with elevated T1/T17 cytokines: A case series study.,https://pubmed.ncbi.nlm.nih.gov/34449906/,dupilumab,,,1,no
34455413,pubmed,Efficacy and Safety of Janus Kinase Inhibitors for the Treatment of Atopic Dermatitis: A Systematic Review and Meta-Analysis.,https://pubmed.ncbi.nlm.nih.gov/34455413/,upadacitinib; abrocitinib,,,4,si
34460948,pubmed,Phase 2a randomized clinical trial of dupilumab (anti-IL-4Rα) for alopecia areata patients.,https://pubmed.ncbi.nlm.nih.gov/34460948/,dupilumab,,,4,si
34462689,pubmed,An Uncharacteristic Presentation of Evans Syndrome Following Treatment With Dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34462689/,dupilumab,,,3,no
34462864,pubmed,Laboratory Safety of Dupilumab in Patients Aged 6-11 Years with Severe Atopic Dermatitis: Results from a Phase III Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/34462864/,dupilumab,,,4,si
34472171,pubmed,Dupilumab effectiveness for the treatment of patients with concomitant atopic dermatitis and chronic rhinosinusitis with nasal polyposis.,https://pubmed.ncbi.nlm.nih.gov/34472171/,dupilumab,,,4,si
34475772,pubmed,COVID-19 in Patients with Atopic Dermatitis Treated with Dupilumab: Three Cases and a Literature Review.,https://pubmed.ncbi.nlm.nih.gov/34475772/,dupilumab,,,2,no
34482550,pubmed,Off-label use of dupilumab for the treatment of moderate to severe atopic dermatitis in children aged below 6 years of age: a case series.,https://pubmed.ncbi.nlm.nih.gov/34482550/,dupilumab,,,1,no
34486254,pubmed,Does Monthly Dupilumab Therapy Maintain its Clinical Efficacy in Moderate-to-Severe Atopic Dermatitis?,https://pubmed.ncbi.nlm.nih.gov/34486254/,dupilumab,,,1,no
34486258,pubmed,Real Clinical Practice Data of Monthly Dupilumab Therapy in Adult Patients With Moderate-to-Severe Atopic Dermatitis: Clinical Efficacy and Predictive Markers for a Favorable Clinical Response.,https://pubmed.ncbi.nlm.nih.gov/34486258/,dupilumab,,,4,si
34486260,pubmed,Dupilumab Therapy Improves Stratum Corneum Hydration and Skin Dysbiosis in Patients With Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34486260/,dupilumab,,,4,si
34495603,pubmed,Management of dupilumab-associated ocular surface diseases in atopic dermatitis patients.,https://pubmed.ncbi.nlm.nih.gov/34495603/,dupilumab,,,6,no
34510403,pubmed,Practical Management of Patients with Atopic Dermatitis on Dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34510403/,dupilumab,,,2,no
34515353,pubmed,Experience using dupilumab for pediatric atopic dermatitis at a tertiary care c enter: Inadequate response and adverse events.,https://pubmed.ncbi.nlm.nih.gov/34515353/,dupilumab,,,3,no
34521750,pubmed,Interleukins 4 and 13 drive lipid abnormalities in skin cells through regulation of sex steroid hormone synthesis.,https://pubmed.ncbi.nlm.nih.gov/34521750/,dupilumab,,,3,no
34523731,pubmed,Association study of transition of laboratory marker levels and transition of disease activity of atopic dermatitis patients treated with dupilumab.,https://pubmed.ncbi.nlm.nih.gov/34523731/,dupilumab,,,4,si
34530431,pubmed,Influence of Janus Kinase Inhibitors on the Neuronal Activity as a Proof-of-Concept Model for Itch.,https://pubmed.ncbi.nlm.nih.gov/34530431/,upadacitinib; baricitinib,,,3,no
34532635,pubmed,A new era has begun: Treatment of atopic dermatitis with biologics.,https://pubmed.ncbi.nlm.nih.gov/34532635/,dupilumab; tralokinumab,,,2,si
34532636,pubmed,Status report on the atopic dermatitis registry TREATgermany.,https://pubmed.ncbi.nlm.nih.gov/34532636/,dupilumab,,,4,no
34532638,pubmed,Janus kinase inhibitors for the therapy of atopic dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34532638/,upadacitinib; baricitinib; abrocitinib; delgocitinib,,,2,si
34533820,pubmed,"Safety profile of Dupilumab during pregnancy: a data mining and disproportionality analysis of over 37,000 reports from the WHO individual case safety reporting database (VigiBase™).",https://pubmed.ncbi.nlm.nih.gov/34533820/,dupilumab,,,3,si
34540860,pubmed,Systematic Review on the Efficacy and Safety of Oral Janus Kinase Inhibitors for the Treatment of Atopic Dermatitis.,https://pubmed.ncbi.nlm.nih.gov/34540860/,upadacitinib; baricitinib; abrocitinib,,,4,si
34549488,pubmed,Dupilumab facial redness: Clinical characteristics and proposed treatment in a cohort.,https://pubmed.ncbi.nlm.nih.gov/34549488/,dupilumab,,,1,no
34553800,pubmed,Face atopic dermatitis resistant to dupilumab: a case series of three patients successfully treated with upadacitinib.,https://pubmed.ncbi.nlm.nih.gov/34553800/,dupilumab; upadacitinib,,,1,si
34556244,pubmed,The Use of Biologics During the COVID-19 Pandemic.,https://pubmed.ncbi.nlm.nih.gov/34556244/,atopic_dermatitis,,,2,no
34560194,pubmed,Dupilumab-induced ocular surface disease: A systematic review.,https://pubmed.ncbi.nlm.nih.gov/34560194/,dupilumab,,,1,no
34572281,pubmed,The Role of Dupilumab in Severe Asthma.,https://pubmed.ncbi.nlm.nih.gov/34572281/,dupilumab,,,3,no
